0,1,2,3,4,5,6,7,8,9
100,10,0.6,5,logistic,lbfgs,0,0.5379543215405281,0.5714285714285713,22.730000019073486
100,10,0.6,5,logistic,lbfgs,,0.7601235356514218,1.0,39.8199999332428
100,10,0.6,5,logistic,sgd,0,0.7752795193312433,0.7499999999999999,58.72200012207031
100,10,0.6,5,logistic,sgd,,0.11999999999999998,0.0,42.35000014305115
100,10,0.6,5,logistic,adam,0,0.6770519574614408,0.0,69.71000003814697
100,10,0.6,5,logistic,adam,,0.638453710256032,0.8235294117647058,68.79999995231628
100,10,0.6,5,tanh,lbfgs,0,0.6012447552447547,0.0,18.271000146865845
100,10,0.6,5,tanh,lbfgs,,0.6105402069095908,0.0,16.899999856948853
100,10,0.6,5,tanh,sgd,0,0.7592995584319274,0.787878787878788,62.959999799728394
100,10,0.6,5,tanh,sgd,,0.5954026550493474,0.7142857142857143,62.30999994277954
100,10,0.6,5,tanh,adam,0,0.6453626373626374,0.8461538461538461,72.96600008010864
100,10,0.6,5,tanh,adam,,0.46860477649210985,0.47058823529411764,70.49699997901917
100,10,0.6,7,logistic,lbfgs,0,0.6659295116648057,1.0,29.860000133514404
100,10,0.6,7,logistic,lbfgs,,0.5286328116328114,0.5454545454545454,30.27999997138977
100,10,0.6,7,logistic,sgd,0,0.689347319347319,0.7272727272727273,80.73000001907349
100,10,0.6,7,logistic,sgd,,0.6793478260869563,0.6666666666666666,60.13800001144409
100,10,0.6,7,logistic,adam,0,0.48840659340659287,0.42857142857142855,110.50799989700317
100,10,0.6,7,logistic,adam,,0.5924627513009866,0.8750000000000001,94.04999995231628
100,10,0.6,7,tanh,lbfgs,0,0.73951461988304,0.7999999999999999,23.049999952316284
100,10,0.6,7,tanh,lbfgs,,0.6173220405325666,0.0,22.740000009536743
100,10,0.6,7,tanh,sgd,0,0.6207340041279668,0.823529411764706,85.17900013923645
100,10,0.6,7,tanh,sgd,,0.7264130006560349,0.923076923076923,87.87100005149841
100,10,0.6,7,tanh,adam,0,0.661746336996337,0.6153846153846154,96.48900008201599
100,10,0.6,7,tanh,adam,,0.6089628910820861,0.5,96.5569999217987
100,10,0.6,10,logistic,lbfgs,0,0.5338095238095238,0.7142857142857143,38.96799993515015
100,10,0.6,10,logistic,lbfgs,,0.6568868908868903,0.4444444444444444,40.03999996185303
100,10,0.6,10,logistic,sgd,0,0.0,0.0,106.8289999961853
100,10,0.6,10,logistic,sgd,,0.7338655462184868,0.5714285714285715,84.12000012397766
100,10,0.6,10,logistic,adam,0,0.6570751633986924,0.75,137.49300003051758
100,10,0.6,10,logistic,adam,,0.4955550283050281,0.6153846153846154,129.82500004768372
100,10,0.6,10,tanh,lbfgs,0,0.7279950049950042,0.7692307692307692,31.180000066757202
100,10,0.6,10,tanh,lbfgs,,0.7225314685314675,0.36363636363636365,29.055999994277954
100,10,0.6,10,tanh,sgd,0,0.23716017316017307,0.33333333333333337,113.11400008201599
100,10,0.6,10,tanh,sgd,,0.6609135602959129,0.3333333333333333,110.99000000953674
100,10,0.6,10,tanh,adam,0,0.7584035409035401,0.7142857142857143,128.65700006484985
100,10,0.6,10,tanh,adam,,0.6735062715062711,0.7692307692307692,129.09999990463257
100,10,0.6,11,logistic,lbfgs,0,0.5212650127650122,0.6153846153846153,37.46000003814697
100,10,0.6,11,logistic,lbfgs,,0.6259729714729708,0.6,36.17900013923645
100,10,0.6,11,logistic,sgd,0,0.7471200172376636,0.9411764705882353,114.98899984359741
100,10,0.6,11,logistic,sgd,,0.5757648674854556,0.7142857142857143,87.29199981689453
100,10,0.6,11,logistic,adam,0,0.29766666666666663,0.2857142857142857,145.9170000553131
100,10,0.6,11,logistic,adam,,0.672565268065268,0.0,141.23200011253357
100,10,0.6,11,tanh,lbfgs,0,0.4461998556998558,0.3333333333333333,32.69500017166138
100,10,0.6,11,tanh,lbfgs,,0.676315351315351,0.3636363636363636,30.585999965667725
100,10,0.6,11,tanh,sgd,0,0.4046666666666666,0.4444444444444444,118.75300002098083
100,10,0.6,11,tanh,sgd,,0.7520455655455653,1.0,122.125
100,10,0.6,11,tanh,adam,0,0.5950497835497834,0.4444444444444444,139.02900004386902
100,10,0.6,11,tanh,adam,,0.5950808635808634,0.8333333333333334,140.67000007629395
100,10,0.6,14,logistic,lbfgs,0,0.6265506715506708,1.0,47.37999987602234
100,10,0.6,14,logistic,lbfgs,,0.3487301587301586,0.0,43.41199994087219
100,10,0.6,14,logistic,sgd,0,0.024,0.0,140.51399993896484
100,10,0.6,14,logistic,sgd,,0.024,0.0,122.72200012207031
100,10,0.6,14,logistic,adam,0,0.662261904761904,0.8,174.89600014686584
100,10,0.6,14,logistic,adam,,0.7433682983682981,0.7272727272727273,175.6050000190735
100,10,0.6,14,tanh,lbfgs,0,0.690801587301587,0.6666666666666665,40.13100004196167
100,10,0.6,14,tanh,lbfgs,,0.7112763347763342,0.6666666666666666,37.491000175476074
100,10,0.6,14,tanh,sgd,0,0.44171428571428556,0.6666666666666666,155.1670000553131
100,10,0.6,14,tanh,sgd,,0.6863219558219552,0.6,150.6859998703003
100,10,0.6,14,tanh,adam,0,0.5222402597402593,0.6666666666666665,174.0640001296997
100,10,0.6,14,tanh,adam,,0.45203030303030284,0.4444444444444445,179.44000005722046
100,10,0.6,16,logistic,lbfgs,0,0.7440295815295811,0.5714285714285715,48.56099987030029
100,10,0.6,16,logistic,lbfgs,,0.41980086580086573,0.0,46.4210000038147
100,10,0.6,16,logistic,sgd,0,0.7230519480519475,0.6666666666666666,163.8880000114441
100,10,0.6,16,logistic,sgd,,0.03,0.0,143.71600008010864
100,10,0.6,16,logistic,adam,0,0.7093333333333327,0.5,202.2299997806549
100,10,0.6,16,logistic,adam,,0.08022943722943722,0.0,213.84599995613098
100,10,0.6,16,tanh,lbfgs,0,0.6895649350649343,0.5,44.42700004577637
100,10,0.6,16,tanh,lbfgs,,0.33695238095238095,0.6666666666666666,45.894999980926514
100,10,0.6,16,tanh,sgd,0,0.4237857142857143,0.5714285714285715,195.6579999923706
100,10,0.6,16,tanh,sgd,,0.6285606060606056,0.9090909090909091,196.7039999961853
100,10,0.6,16,tanh,adam,0,0.7150887445887438,0.8571428571428571,222.60400009155273
100,10,0.6,16,tanh,adam,,0.7349805194805187,0.6666666666666666,214.3069999217987
100,10,0.6,20,logistic,lbfgs,0,0.5328095238095235,0.0,62.47500014305115
100,10,0.6,20,logistic,lbfgs,,0.33764285714285697,0.0,57.94099998474121
100,10,0.6,20,logistic,sgd,0,0.6871825396825392,0.7499999999999999,213.018000125885
100,10,0.6,20,logistic,sgd,,0.6546825396825392,0.0,203.99300003051758
100,10,0.6,20,logistic,adam,0,0.7029365079365074,0.888888888888889,263.06500005722046
100,10,0.6,20,logistic,adam,,0.6296031746031742,0.4,262.1230001449585
100,10,0.6,20,tanh,lbfgs,0,0.647071428571428,0.7499999999999999,55.126999855041504
100,10,0.6,20,tanh,lbfgs,,0.5632619047619043,0.8571428571428571,57.79900002479553
100,10,0.6,20,tanh,sgd,0,0.5786428571428569,0.5714285714285715,234.89800000190735
100,10,0.6,20,tanh,sgd,,0.6859126984126981,0.33333333333333337,222.79199981689453
100,10,0.6,20,tanh,adam,0,0.7211904761904752,1.0,269.91200017929077
100,10,0.6,20,tanh,adam,,0.5439047619047614,0.4,267.64999985694885
100,10,0.3,5,logistic,lbfgs,0,0.331122994652406,0.4,18.855000019073486
100,10,0.3,5,logistic,lbfgs,,0.1823787878787879,0.25,21.924999952316284
100,10,0.3,5,logistic,sgd,0,0.0,0.0,38.30200004577637
100,10,0.3,5,logistic,sgd,,0.0,0.0,47.90499997138977
100,10,0.3,5,logistic,adam,0,0.0911111111111111,0.0,66.7960000038147
100,10,0.3,5,logistic,adam,,0.015944444444444445,0.0,67.6859998703003
100,10,0.3,5,tanh,lbfgs,0,0.20151515151515148,0.0,18.53500008583069
100,10,0.3,5,tanh,lbfgs,,0.46067132867132893,0.0,16.78500008583069
100,10,0.3,5,tanh,sgd,0,0.0,0.0,57.56500005722046
100,10,0.3,5,tanh,sgd,,0.14100000000000004,0.33333333333333337,58.41600012779236
100,10,0.3,5,tanh,adam,0,0.3665707070707069,0.5454545454545454,69.8730001449585
100,10,0.3,5,tanh,adam,,0.36173142028250366,0.47058823529411764,86.15100002288818
100,10,0.3,7,logistic,lbfgs,0,0.28880719280719264,0.4,37.156999826431274
100,10,0.3,7,logistic,lbfgs,,0.4486219336219333,0.5454545454545454,35.873000144958496
100,10,0.3,7,logistic,sgd,0,0.0,0.0,48.019999980926514
100,10,0.3,7,logistic,sgd,,0.0,0.0,82.67999982833862
100,10,0.3,7,logistic,adam,0,0.3668831168831169,1.0,123.33899998664856
100,10,0.3,7,logistic,adam,,0.23958608058608058,0.0,122.4079999923706
100,10,0.3,7,tanh,lbfgs,0,0.2874285714285712,0.4,27.66100001335144
100,10,0.3,7,tanh,lbfgs,,0.5577979797979793,0.6666666666666666,26.854000091552734
100,10,0.3,7,tanh,sgd,0,0.35130952380952374,1.0,107.79800009727478
100,10,0.3,7,tanh,sgd,,0.20523809523809522,0.4,108.43299984931946
100,10,0.3,7,tanh,adam,0,0.38147619047619036,0.4,116.95000004768372
100,10,0.3,7,tanh,adam,,0.0,0.0,116.46999979019165
100,10,0.3,10,logistic,lbfgs,0,0.38076767676767664,0.5454545454545454,40.91100001335144
100,10,0.3,10,logistic,lbfgs,,0.3515266955266954,0.3333333333333333,41.10700011253357
100,10,0.3,10,logistic,sgd,0,0.0,0.0,94.21500015258789
100,10,0.3,10,logistic,sgd,,0.0,0.0,131.29099988937378
100,10,0.3,10,logistic,adam,0,0.3739999999999999,1.0,166.17000007629395
100,10,0.3,10,logistic,adam,,0.0,0.0,161.14600014686584
100,10,0.3,10,tanh,lbfgs,0,0.5426580086580084,0.5714285714285715,32.53800010681152
100,10,0.3,10,tanh,lbfgs,,0.41488095238095224,0.75,35.63900017738342
100,10,0.3,10,tanh,sgd,0,0.0,0.0,144.9980001449585
100,10,0.3,10,tanh,sgd,,0.149,0.0,145.1159999370575
100,10,0.3,10,tanh,adam,0,0.31980952380952377,0.0,167.2630000114441
100,10,0.3,10,tanh,adam,,0.230984126984127,0.0,152.02600002288818
100,10,0.3,11,logistic,lbfgs,0,0.539619047619047,0.4,42.019999980926514
100,10,0.3,11,logistic,lbfgs,,0.25016666666666665,0.0,38.47200012207031
100,10,0.3,11,logistic,sgd,0,0.0,0.0,84.0699999332428
100,10,0.3,11,logistic,sgd,,0.005,0.0,126.74900007247925
100,10,0.3,11,logistic,adam,0,0.0,0.0,164.54700016975403
100,10,0.3,11,logistic,adam,,0.15725396825396826,0.4,164.14199995994568
100,10,0.3,11,tanh,lbfgs,0,0.28433333333333344,0.0,36.38000011444092
100,10,0.3,11,tanh,lbfgs,,0.13079365079365085,0.3333333333333333,33.973999977111816
100,10,0.3,11,tanh,sgd,0,0.34728571428571425,0.8,159.4980001449585
100,10,0.3,11,tanh,sgd,,0.16666666666666669,0.0,169.93299984931946
100,10,0.3,11,tanh,adam,0,0.0,0.0,178.8730001449585
100,10,0.3,11,tanh,adam,,0.17023015873015873,0.4,174.35199999809265
100,10,0.3,14,logistic,lbfgs,0,0.08166666666666664,0.5,58.85599994659424
100,10,0.3,14,logistic,lbfgs,,0.21478571428571422,0.0,53.30399990081787
100,10,0.3,14,logistic,sgd,0,0.0,0.0,117.5789999961853
100,10,0.3,14,logistic,sgd,,0.0,0.0,166.72699999809265
100,10,0.3,14,logistic,adam,0,0.36,0.0,231.34100008010864
100,10,0.3,14,logistic,adam,,0.0,0.0,222.75200009346008
100,10,0.3,14,tanh,lbfgs,0,0.3463333333333333,0.4,45.4060001373291
100,10,0.3,14,tanh,lbfgs,,0.2657619047619048,0.8,45.769999980926514
100,10,0.3,14,tanh,sgd,0,0.095,0.0,193.1119999885559
100,10,0.3,14,tanh,sgd,,0.07585714285714287,0.0,191.44299983978271
100,10,0.3,14,tanh,adam,0,0.055,0.0,215.38100004196167
100,10,0.3,14,tanh,adam,,0.39233333333333326,0.0,208.73099994659424
100,10,0.3,16,logistic,lbfgs,0,0.20442857142857151,0.0,53.46300005912781
100,10,0.3,16,logistic,lbfgs,,0.3148095238095236,0.5,59.01100015640259
100,10,0.3,16,logistic,sgd,0,0.0,0.0,171.30200004577637
100,10,0.3,16,logistic,sgd,,0.02,0.0,203.2889997959137
100,10,0.3,16,logistic,adam,0,0.03333333333333333,0.0,263.6190001964569
100,10,0.3,16,logistic,adam,,0.006666666666666666,0.0,223.85999989509583
100,10,0.3,16,tanh,lbfgs,0,0.0,0.0,48.79200005531311
100,10,0.3,16,tanh,lbfgs,,0.03966666666666666,0.0,51.04699993133545
100,10,0.3,16,tanh,sgd,0,0.0,0.0,218.58400011062622
100,10,0.3,16,tanh,sgd,,0.005,0.0,217.7300000190735
100,10,0.3,16,tanh,adam,0,0.15866666666666662,0.0,251.61100006103516
100,10,0.3,16,tanh,adam,,0.3887619047619046,0.8571428571428571,253.40599989891052
100,10,0.3,20,logistic,lbfgs,0,0.43066666666666653,0.0,72.61800003051758
100,10,0.3,20,logistic,lbfgs,,0.4083333333333334,0.5,76.1819999217987
100,10,0.3,20,logistic,sgd,0,0.0,0.0,265.65700006484985
100,10,0.3,20,logistic,sgd,,0.0,0.0,247.75200009346008
100,10,0.3,20,logistic,adam,0,0.07833333333333332,0.0,323.35199999809265
100,10,0.3,20,logistic,adam,,0.34230952380952373,0.5,317.3829998970032
100,10,0.3,20,tanh,lbfgs,0,0.0,0.0,53.95599985122681
100,10,0.3,20,tanh,lbfgs,,0.08100000000000002,0.0,55.252999782562256
100,10,0.3,20,tanh,sgd,0,0.0,0.0,261.39299988746643
100,10,0.3,20,tanh,sgd,,0.04666666666666667,0.0,272.4519999027252
100,10,0.3,20,tanh,adam,0,0.07666666666666667,0.0,320.31500005722046
100,10,0.3,20,tanh,adam,,0.25595238095238104,0.6666666666666666,316.84699988365173
100,10,0.1,5,logistic,lbfgs,0,0.02285714285714286,0.0,22.100000143051147
100,10,0.1,5,logistic,lbfgs,,0.25126190476190474,0.0,21.0
100,10,0.1,5,logistic,sgd,0,0.0,0.0,69.4850001335144
100,10,0.1,5,logistic,sgd,,0.0,0.0,58.35300016403198
100,10,0.1,5,logistic,adam,0,0.0,0.0,69.38199996948242
100,10,0.1,5,logistic,adam,,0.0,0.0,82.38800001144409
100,10,0.1,5,tanh,lbfgs,0,0.0,0.0,20.51200008392334
100,10,0.1,5,tanh,lbfgs,,0.0,0.0,18.789000034332275
100,10,0.1,5,tanh,sgd,0,0.0,0.0,72.38899993896484
100,10,0.1,5,tanh,sgd,,0.0,0.0,72.2810001373291
100,10,0.1,5,tanh,adam,0,0.0,0.0,81.54200005531311
100,10,0.1,5,tanh,adam,,0.0,0.0,82.06700015068054
100,10,0.1,7,logistic,lbfgs,0,0.20966666666666664,0.0,26.859999895095825
100,10,0.1,7,logistic,lbfgs,,0.10609523809523809,0.0,27.59999990463257
100,10,0.1,7,logistic,sgd,0,0.0,0.0,85.96799993515015
100,10,0.1,7,logistic,sgd,,0.0,0.0,87.39600014686584
100,10,0.1,7,logistic,adam,0,0.0,0.0,127.0149998664856
100,10,0.1,7,logistic,adam,,0.0,0.0,108.33299994468689
100,10,0.1,7,tanh,lbfgs,0,0.06,0.0,20.973000049591064
100,10,0.1,7,tanh,lbfgs,,0.0,0.0,20.502999782562256
100,10,0.1,7,tanh,sgd,0,0.12,0.0,84.48900008201599
100,10,0.1,7,tanh,sgd,,0.0,0.0,90.03199982643127
100,10,0.1,7,tanh,adam,0,0.03333333333333333,0.0,114.58000016212463
100,10,0.1,7,tanh,adam,,0.16799999999999998,0.0,108.95099997520447
100,10,0.1,10,logistic,lbfgs,0,0.10999999999999996,0.0,30.307999849319458
100,10,0.1,10,logistic,lbfgs,,0.12666666666666662,0.0,34.0
100,10,0.1,10,logistic,sgd,0,0.0,0.0,138.56700015068054
100,10,0.1,10,logistic,sgd,,0.0,0.0,137.9430000782013
100,10,0.1,10,logistic,adam,0,0.0,0.0,160.92899990081787
100,10,0.1,10,logistic,adam,,0.07,0.0,160.29099988937378
100,10,0.1,10,tanh,lbfgs,0,0.22,0.0,30.54800009727478
100,10,0.1,10,tanh,lbfgs,,0.0033333333333333335,0.0,33.46600008010864
100,10,0.1,10,tanh,sgd,0,0.0,0.0,141.13100004196167
100,10,0.1,10,tanh,sgd,,0.030333333333333337,0.3333333333333333,140.8550000190735
100,10,0.1,10,tanh,adam,0,0.08,0.0,164.5899999141693
100,10,0.1,10,tanh,adam,,0.0,0.0,165.36100006103516
100,10,0.1,11,logistic,lbfgs,0,0.205,0.6666666666666666,38.53699994087219
100,10,0.1,11,logistic,lbfgs,,0.005,0.0,39.64800000190735
100,10,0.1,11,logistic,sgd,0,0.0,0.0,137.50100016593933
100,10,0.1,11,logistic,sgd,,0.0,0.0,146.97199988365173
100,10,0.1,11,logistic,adam,0,0.0,0.0,182.67700004577637
100,10,0.1,11,logistic,adam,,0.0,0.0,179.8159999847412
100,10,0.1,11,tanh,lbfgs,0,0.08533333333333334,0.0,35.44000005722046
100,10,0.1,11,tanh,lbfgs,,0.0,0.0,35.437999963760376
100,10,0.1,11,tanh,sgd,0,0.0,0.0,157.6489999294281
100,10,0.1,11,tanh,sgd,,0.0,0.0,152.74700021743774
100,10,0.1,11,tanh,adam,0,0.0,0.0,180.1159999370575
100,10,0.1,11,tanh,adam,,0.11,0.0,175.50300002098083
100,10,0.1,14,logistic,lbfgs,0,0.0,0.0,47.07300019264221
100,10,0.1,14,logistic,lbfgs,,0.006666666666666666,0.0,48.4779999256134
100,10,0.1,14,logistic,sgd,0,0.0,0.0,187.07600021362305
100,10,0.1,14,logistic,sgd,,0.0,0.0,187.9670000076294
100,10,0.1,14,logistic,adam,0,0.0,0.0,226.28999996185303
100,10,0.1,14,logistic,adam,,0.0,0.0,236.38100004196167
100,10,0.1,14,tanh,lbfgs,0,0.0,0.0,43.640000104904175
100,10,0.1,14,tanh,lbfgs,,0.056666666666666664,0.0,45.46000003814697
100,10,0.1,14,tanh,sgd,0,0.0,0.0,193.49399995803833
100,10,0.1,14,tanh,sgd,,0.0,0.0,196.6800000667572
100,10,0.1,14,tanh,adam,0,0.0,0.0,232.76200008392334
100,10,0.1,14,tanh,adam,,0.0,0.0,232.83500003814697
100,10,0.1,16,logistic,lbfgs,0,0.0,0.0,55.99300003051758
100,10,0.1,16,logistic,lbfgs,,0.0,0.0,57.20900011062622
100,10,0.1,16,logistic,sgd,0,0.0,0.0,169.19900012016296
100,10,0.1,16,logistic,sgd,,0.0,0.0,205.25799989700317
100,10,0.1,16,logistic,adam,0,0.0,0.0,221.87399983406067
100,10,0.1,16,logistic,adam,,0.0,0.0,221.0199999809265
100,10,0.1,16,tanh,lbfgs,0,0.0,0.0,40.98099994659424
100,10,0.1,16,tanh,lbfgs,,0.0,0.0,41.79900002479553
100,10,0.1,16,tanh,sgd,0,0.0,0.0,198.86500000953674
100,10,0.1,16,tanh,sgd,,0.0,0.0,186.88499999046326
100,10,0.1,16,tanh,adam,0,0.13,1.0,207.257000207901
100,10,0.1,16,tanh,adam,,0.02,0.0,204.21600008010864
100,10,0.1,20,logistic,lbfgs,0,0.0,0.0,50.78699994087219
100,10,0.1,20,logistic,lbfgs,,0.09,0.0,52.04699993133545
100,10,0.1,20,logistic,sgd,0,0.0,0.0,220.80200004577637
100,10,0.1,20,logistic,sgd,,0.0,0.0,214.83900022506714
100,10,0.1,20,logistic,adam,0,0.05,0.0,259.6050000190735
100,10,0.1,20,logistic,adam,,0.0,0.0,264.92400002479553
100,10,0.1,20,tanh,lbfgs,0,0.0,0.0,48.545000076293945
100,10,0.1,20,tanh,lbfgs,,0.026666666666666665,0.0,48.99000000953674
100,10,0.1,20,tanh,sgd,0,0.0,0.0,236.04099988937378
100,10,0.1,20,tanh,sgd,,0.0,0.0,238.57599997520447
100,10,0.1,20,tanh,adam,0,0.0,0.0,282.34299993515015
100,10,0.1,20,tanh,adam,,0.01,0.0,281.37199997901917
100,10,0.01,5,logistic,lbfgs,0,0.0,0.0,15.671000003814697
100,10,0.01,5,logistic,lbfgs,,0.0,0.0,15.378000020980835
100,10,0.01,5,logistic,sgd,0,0.0,0.0,62.8219997882843
100,10,0.01,5,logistic,sgd,,0.0,0.0,63.11800003051758
100,10,0.01,5,logistic,adam,0,0.0,0.0,71.92000007629395
100,10,0.01,5,logistic,adam,,0.0,0.0,71.53999996185303
100,10,0.01,5,tanh,lbfgs,0,0.0,0.0,14.650000095367432
100,10,0.01,5,tanh,lbfgs,,0.0,0.0,14.63100004196167
100,10,0.01,5,tanh,sgd,0,0.0,0.0,59.88100004196167
100,10,0.01,5,tanh,sgd,,0.0,0.0,61.569000005722046
100,10,0.01,5,tanh,adam,0,0.0,0.0,70.16999983787537
100,10,0.01,5,tanh,adam,,0.0,0.0,70.89199995994568
100,10,0.01,7,logistic,lbfgs,0,0.0,0.0,18.710999965667725
100,10,0.01,7,logistic,lbfgs,,0.0,0.0,19.850000143051147
100,10,0.01,7,logistic,sgd,0,0.0,0.0,87.54699993133545
100,10,0.01,7,logistic,sgd,,0.0,0.0,85.42999982833862
100,10,0.01,7,logistic,adam,0,0.0,0.0,103.41400003433228
100,10,0.01,7,logistic,adam,,0.0,0.0,99.83000016212463
100,10,0.01,7,tanh,lbfgs,0,0.0,0.0,20.62999987602234
100,10,0.01,7,tanh,lbfgs,,0.0,0.0,20.0
100,10,0.01,7,tanh,sgd,0,0.0,0.0,87.74000000953674
100,10,0.01,7,tanh,sgd,,0.0,0.0,85.6010000705719
100,10,0.01,7,tanh,adam,0,0.0,0.0,106.66799998283386
100,10,0.01,7,tanh,adam,,0.0,0.0,103.51900005340576
100,10,0.01,10,logistic,lbfgs,0,0.0,0.0,25.89800000190735
100,10,0.01,10,logistic,lbfgs,,0.0,0.0,28.14800000190735
100,10,0.01,10,logistic,sgd,0,0.0,0.0,122.40400004386902
100,10,0.01,10,logistic,sgd,,0.0,0.0,119.02799987792969
100,10,0.01,10,logistic,adam,0,0.0,0.0,158.2849998474121
100,10,0.01,10,logistic,adam,,0.0,0.0,138.15899991989136
100,10,0.01,10,tanh,lbfgs,0,0.0,0.0,24.149999856948853
100,10,0.01,10,tanh,lbfgs,,0.0,0.0,24.463000059127808
100,10,0.01,10,tanh,sgd,0,0.0,0.0,110.88099980354309
100,10,0.01,10,tanh,sgd,,0.0,0.0,111.57699990272522
100,10,0.01,10,tanh,adam,0,0.0,0.0,127.5479998588562
100,10,0.01,10,tanh,adam,,0.0,0.0,125.47099995613098
100,10,0.01,11,logistic,lbfgs,0,0.0,0.0,26.836999893188477
100,10,0.01,11,logistic,lbfgs,,0.0,0.0,27.180999994277954
100,10,0.01,11,logistic,sgd,0,0.0,0.0,118.66000008583069
100,10,0.01,11,logistic,sgd,,0.0,0.0,118.87800002098083
